alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_A  bucket  NY   155083    173239        60    271090    450269     584525     274372     561232     0.004398       1266
WC_A  bucket  NY   155083    173239        75    271090    450269     618089     273613     613620     0.004268       1266
WC_A  bucket  NY   155083    173239        90    271090    450269     651653     273613     613620     0.004283       1266
WC_A  bucket  NY    90895    100894        15    468742    766767     771325     469015     770757     0.007035       2087
WC_A  bucket  NY    90895    100894        30    468742    766767     775883     469015     770757     0.007029       2087
WC_A  bucket  NY    90895    100894        45    468742    766767     780442     469015     770757     0.008980       2087
WC_A  bucket  NY    90895    100894        60    468742    766767     785000     469015     770757     0.009039       2087
WC_A  bucket  NY    90895    100894        75    468742    766767     789558     469015     770757     0.009525       2087
WC_A  bucket  NY    90895    100894        90    468742    766767     794117     469015     770757     0.009265       2087
WC_A  bucket  NY   251254    259976        15    244253    338704     368611     256106     363679     0.002276        877
WC_A  bucket  NY   251254    259976        30    244253    338704     398518     247694     394691     0.002822        877
WC_A  bucket  NY   251254    259976        45    244253    338704     428425     247256     427504     0.001969        877
WC_A  bucket  NY   251254    259976        60    244253    338704     458333     246737     437933     0.002076        877
WC_A  bucket  NY   251254    259976        75    244253    338704     488240     246737     437933     0.002007        877
WC_A  bucket  NY   251254    259976        90    244253    338704     518147     245180     503149     0.002048        877
WC_A  bucket  NY    73933    162158        15    730629   1139345    1196807     802774    1196322     0.029059       1825
WC_A  bucket  NY    73933    162158        30    730629   1139345    1254269     773283    1253791     0.032864       1825
WC_A  bucket  NY    73933    162158        45    730629   1139345    1311731     749938    1309857     0.028145       1825
WC_A  bucket  NY    73933    162158        60    730629   1139345    1369193     738423    1367646     0.028046       1825
WC_A  bucket  NY    73933    162158        75    730629   1139345    1426655     732542    1424106     0.026082       1825
WC_A  bucket  NY    73933    162158        90    730629   1139345    1484117     731394    1479874     0.025221       1825
WC_A  bucket  NY   149283     11562        15    443659    678181     721594     514159     720252     0.015941       1496
WC_A  bucket  NY   149283     11562        30    443659    678181     765008     476471     764959     0.017132       1496
WC_A  bucket  NY   149283     11562        45    443659    678181     808421     458194     807545     0.015945       1496
WC_A  bucket  NY   149283     11562        60    443659    678181     851835     452791     851610     0.015836       1496
WC_A  bucket  NY   149283     11562        75    443659    678181     895249     450364     891945     0.015275       1496
WC_A  bucket  NY   149283     11562        90    443659    678181     938662     445921     938204     0.014014       1496
WC_A  bucket  NY   102600     42208        15    278942    454694     469549     327699     469162     0.004155       1201
WC_A  bucket  NY   102600     42208        30    278942    454694     484404     327411     477302     0.004840       1201
WC_A  bucket  NY   102600     42208        45    278942    454694     499259     323548     495222     0.004464       1201
WC_A  bucket  NY   102600     42208        60    278942    454694     514114     295240     511343     0.004481       1201
WC_A  bucket  NY   102600     42208        75    278942    454694     528969     285433     528122     0.004561       1201
WC_A  bucket  NY   102600     42208        90    278942    454694     543824     282638     543078     0.004259       1201
WC_A  bucket  NY   146657    231496        15    600561    817628     852843     695858     851944     0.024392       1575
WC_A  bucket  NY   146657    231496        30    600561    817628     888059     675983     888059     0.028790       1575
WC_A  bucket  NY   146657    231496        45    600561    817628     923275     619726     921137     0.024938       1575
WC_A  bucket  NY   146657    231496        60    600561    817628     958491     608223     958298     0.025124       1575
WC_A  bucket  NY   146657    231496        75    600561    817628     993707     604724     993229     0.024452       1575
WC_A  bucket  NY   146657    231496        90    600561    817628    1028922     602626    1026436     0.024357       1575
WC_A  bucket  NY    21679    250728        15    318884    486019     494989     329415     494592     0.009069       1439
WC_A  bucket  NY    21679    250728        30    318884    486019     503960     322230     501387     0.009955       1439
WC_A  bucket  NY    21679    250728        45    318884    486019     512931     322230     501387     0.009123       1439
WC_A  bucket  NY    21679    250728        60    318884    486019     521902     319933     521526     0.009438       1439
WC_A  bucket  NY    21679    250728        75    318884    486019     530873     319059     522349     0.009411       1439
WC_A  bucket  NY    21679    250728        90    318884    486019     539844     319059     522349     0.009173       1439
WC_A  bucket  NY   188270    172012        15    442551    686958     719728     462344     719491     0.008233        975
WC_A  bucket  NY   188270    172012        30    442551    686958     752499     455713     752020     0.011395        975
WC_A  bucket  NY   188270    172012        45    442551    686958     785270     448648     783977     0.010592        975
WC_A  bucket  NY   188270    172012        60    442551    686958     818041     446703     816058     0.010253        975
WC_A  bucket  NY   188270    172012        75    442551    686958     850812     444911     850470     0.009532        975
WC_A  bucket  NY   188270    172012        90    442551    686958     883582     443973     874593     0.009385        975
WC_A  bucket  NY   133803     56687        15    194655    303441     321919     199567     320657     0.001993        917
WC_A  bucket  NY   133803     56687        30    194655    303441     340397     198854     338355     0.002569        917
WC_A  bucket  NY   133803     56687        45    194655    303441     358875     198693     358318     0.001806        917
WC_A  bucket  NY   133803     56687        60    194655    303441     377353     196345     376423     0.001831        917
WC_A  bucket  NY   133803     56687        75    194655    303441     395832     195730     382989     0.001741        917
WC_A  bucket  NY   133803     56687        90    194655    303441     414310     194917     410628     0.001752        917
WC_A  bucket  NY   259150    202115        15    628302    697380     741207     638034     733589     0.010863        982
WC_A  bucket  NY   259150    202115        30    628302    697380     785035     632077     775463     0.013149        982
WC_A  bucket  NY   259150    202115        45    628302    697380     828863     629470     814514     0.010811        982
WC_A  bucket  NY   259150    202115        60    628302    697380     872691     629178     856861     0.010668        982
WC_A  bucket  NY   259150    202115        75    628302    697380     916519     629178     856861     0.011210        982
WC_A  bucket  NY   259150    202115        90    628302    697380     960347     629178     856861     0.010629        982
WC_A  bucket  NY    34428    200324        15    516992    737596     748283     557521     747184     0.022483       1215
WC_A  bucket  NY    34428    200324        30    516992    737596     758971     529733     758274     0.020939       1215
WC_A  bucket  NY    34428    200324        45    516992    737596     769659     519815     767289     0.019705       1215
WC_A  bucket  NY    34428    200324        60    516992    737596     780347     518304     773927     0.020474       1215
WC_A  bucket  NY    34428    200324        75    516992    737596     791035     517513     789206     0.020498       1215
WC_A  bucket  NY    34428    200324        90    516992    737596     801723     517513     789206     0.020900       1215
WC_A  bucket  NY   157011    140216        15    371905    521692     567017     461191     566646     0.013006       1625
WC_A  bucket  NY   157011    140216        30    371905    521692     612342     394068     604529     0.015724       1625
WC_A  bucket  NY   157011    140216        45    371905    521692     657667     387476     656950     0.015803       1625
WC_A  bucket  NY   157011    140216        60    371905    521692     702992     385410     687177     0.015433       1625
WC_A  bucket  NY   157011    140216        75    371905    521692     748318     379548     738301     0.014921       1625
WC_A  bucket  NY   157011    140216        90    371905    521692     793643     374707     793128     0.014344       1625
WC_A  bucket  NY   177463     31267        15    769861   1061715    1100040     792333    1099841     0.028468       1396
WC_A  bucket  NY   177463     31267        30    769861   1061715    1138365     784554    1130497     0.033202       1396
WC_A  bucket  NY   177463     31267        45    769861   1061715    1176691     778646    1170430     0.032360       1396
WC_A  bucket  NY   177463     31267        60    769861   1061715    1215016     771965    1198283     0.031564       1396
WC_A  bucket  NY   177463     31267        75    769861   1061715    1253342     771233    1242146     0.030314       1396
WC_A  bucket  NY   177463     31267        90    769861   1061715    1291667     770542    1290765     0.030240       1396
WC_A  bucket  NY   144969     52616        15    214057    427751     436973     243182     436897     0.005969       1457
WC_A  bucket  NY   144969     52616        30    214057    427751     446195     241361     444549     0.006767       1457
WC_A  bucket  NY   144969     52616        45    214057    427751     455418     223893     455107     0.006471       1457
WC_A  bucket  NY   144969     52616        60    214057    427751     464640     219931     463008     0.006260       1457
WC_A  bucket  NY   144969     52616        75    214057    427751     473863     217888     473850     0.006120       1457
WC_A  bucket  NY   144969     52616        90    214057    427751     483085     214269     483032     0.005871       1457
WC_A  bucket  NY   250377     41643        15    429623    504437     512809     437424     511232     0.009185        885
WC_A  bucket  NY   250377     41643        30    429623    504437     521182     433822     519903     0.009480        885
WC_A  bucket  NY   250377     41643        45    429623    504437     529555     433822     519903     0.009254        885
WC_A  bucket  NY   250377     41643        60    429623    504437     537928     433822     519903     0.009661        885
WC_A  bucket  NY   250377     41643        75    429623    504437     546301     433822     519903     0.009558        885
WC_A  bucket  NY   250377     41643        90    429623    504437     554674     431935     554673     0.009375        885
