alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_A  bucket  NW   712658    393907        15   4244374   4687072    5118972    4323607    5113553     0.225284       4657
WC_A  bucket  NW   712658    393907        30   4244374   4687072    5550872    4318609    5353234     0.320019       6193
WC_A  bucket  NW   712658    393907        45   4244374   4687072    5982772    4265455    5981529     0.155913       6193
WC_A  bucket  NW   712658    393907        60   4244374   4687072    6414672    4254711    6404879     0.129798       4657
WC_A  bucket  NW   712658    393907        75   4244374   4687072    6846572    4252244    6589710     0.125023       4657
WC_A  bucket  NW   712658    393907        90   4244374   4687072    7278472    4248825    7278355     0.115129       3889
WC_A  bucket  NW   729846   1105043        15   4415338   4940260    5282410    4445670    5281061     0.161063       4505
WC_A  bucket  NW   729846   1105043        30   4415338   4940260    5624560    4437920    5613408     0.172261       6041
WC_A  bucket  NW   729846   1105043        45   4415338   4940260    5966710    4429445    5965362     0.111624       3737
WC_A  bucket  NW   729846   1105043        60   4415338   4940260    6308860    4423208    6244565     0.105907       2201
WC_A  bucket  NW   729846   1105043        75   4415338   4940260    6651010    4423208    6244565     0.116510       2969
WC_A  bucket  NW   729846   1105043        90   4415338   4940260    6993160    4421183    6993012     0.107600       2969
WC_A  bucket  NW   583261    830325        15   2103657   3902380    4032893    2220005    4031078     0.007720       1848
WC_A  bucket  NW   583261    830325        30   2103657   3902380    4163406    2195862    4159647     0.008529       1848
WC_A  bucket  NW   583261    830325        45   2103657   3902380    4293920    2177844    4292968     0.007612       1848
WC_A  bucket  NW   583261    830325        60   2103657   3902380    4424433    2169726    4400530     0.007641       1848
WC_A  bucket  NW   583261    830325        75   2103657   3902380    4554946    2169726    4400530     0.007804       1848
WC_A  bucket  NW   583261    830325        90   2103657   3902380    4685460    2108242    4684205     0.006773       1848
WC_A  bucket  NW  1140783    423136        15   6032232   7376048    7976552    6498807    7975372     0.176366       7023
WC_A  bucket  NW  1140783    423136        30   6032232   7376048    8577056    6468309    8237439     0.234587       7791
WC_A  bucket  NW  1140783    423136        45   6032232   7376048    9177560    6461233    9149884     0.294239       7791
WC_A  bucket  NW  1140783    423136        60   6032232   7376048    9778064    6428712    9778038     0.339661       8559
WC_A  bucket  NW  1140783    423136        75   6032232   7376048   10378568    6358664   10077935     0.327158      10095
WC_A  bucket  NW  1140783    423136        90   6032232   7376048   10979072    6139704   10978765     0.143277       7791
WC_A  bucket  NW   233560   1170176        15   3361221   3852168    4203470    3606394    4165999     0.079354       3364
WC_A  bucket  NW   233560   1170176        30   3361221   3852168    4554772    3601747    4549653     0.089043       3364
WC_A  bucket  NW   233560   1170176        45   3361221   3852168    4906074    3599960    4669555     0.074379       3364
WC_A  bucket  NW   233560   1170176        60   3361221   3852168    5257376    3563594    5255006     0.075295       3364
WC_A  bucket  NW   233560   1170176        75   3361221   3852168    5608678    3505975    5558100     0.074490       3364
WC_A  bucket  NW   233560   1170176        90   3361221   3852168    5959980    3376435    5957233     0.072009       3364
WC_A  bucket  NW   589340     90657        15   5923331   7570399    8088377    6102932    8087758     0.085044       5041
WC_A  bucket  NW   589340     90657        30   5923331   7570399    8606355    6000301    8606101     0.082452       5041
WC_A  bucket  NW   589340     90657        45   5923331   7570399    9124333    5962274    9031200     0.067251       5041
WC_A  bucket  NW   589340     90657        60   5923331   7570399    9642311    5958889    9640513     0.064620       5041
WC_A  bucket  NW   589340     90657        75   5923331   7570399   10160289    5930407   10111141     0.062701       5041
WC_A  bucket  NW   589340     90657        90   5923331   7570399   10678267    5929271   10677235     0.065377       5041
WC_A  bucket  NW  1027665    652804        15   1619969   2351593    2527073    1830865    2526272     0.009453       2608
WC_A  bucket  NW  1027665    652804        30   1619969   2351593    2702554    1800005    2690523     0.010381       2608
WC_A  bucket  NW  1027665    652804        45   1619969   2351593    2878035    1772280    2830080     0.008750       2608
WC_A  bucket  NW  1027665    652804        60   1619969   2351593    3053516    1768271    2924697     0.008657       2608
WC_A  bucket  NW  1027665    652804        75   1619969   2351593    3228997    1763422    3218920     0.008709       2608
WC_A  bucket  NW  1027665    652804        90   1619969   2351593    3404477    1684781    3328107     0.008822       2608
WC_A  bucket  NW  1141178    830555        15   5654178   7867192    8511393    6391159    8508260     0.763219      12977
WC_A  bucket  NW  1141178    830555        30   5654178   7867192    9155595    6141059    9151073     0.401203      10673
WC_A  bucket  NW  1141178    830555        45   5654178   7867192    9799797    5994276    9799671     0.323485      11441
WC_A  bucket  NW  1141178    830555        60   5654178   7867192   10443999    5812292   10437832     0.273021      11441
WC_A  bucket  NW  1141178    830555        75   5654178   7867192   11088201    5677614   11084506     0.174606      10673
WC_A  bucket  NW  1141178    830555        90   5654178   7867192   11732403    5657130   11481706     0.152114       9137
WC_A  bucket  NW   514115    848539        15   5537483   7320830    7918516    5914339    7913854     0.187780       8315
WC_A  bucket  NW   514115    848539        30   5537483   7320830    8516203    5655513    8499247     0.249626       9083
WC_A  bucket  NW   514115    848539        45   5537483   7320830    9113890    5620468    9113741     0.242815      10619
WC_A  bucket  NW   514115    848539        60   5537483   7320830    9711577    5601748    9690831     0.253964      11387
WC_A  bucket  NW   514115    848539        75   5537483   7320830   10309264    5566506   10272852     0.184991       9851
WC_A  bucket  NW   514115    848539        90   5537483   7320830   10906951    5541566   10832219     0.169776       8315
WC_A  bucket  NW   553651    392166        15   2858990   4168748    4269674    2902380    4251102     0.036580       1335
WC_A  bucket  NW   553651    392166        30   2858990   4168748    4370601    2895807    4300915     0.038328       1335
WC_A  bucket  NW   553651    392166        45   2858990   4168748    4471528    2894469    4394669     0.034831       1335
WC_A  bucket  NW   553651    392166        60   2858990   4168748    4572455    2894469    4394669     0.034959       1335
WC_A  bucket  NW   553651    392166        75   2858990   4168748    4673381    2871247    4672851     0.032493       1335
WC_A  bucket  NW   553651    392166        90   2858990   4168748    4774308    2860328    4747839     0.032959       1335
WC_A  bucket  NW   797842    335831        15   5662277  10130038   10302750    5857285   10302624     0.133757      12647
WC_A  bucket  NW   797842    335831        30   5662277  10130038   10475462    5771824   10471430     0.139695      12647
WC_A  bucket  NW   797842    335831        45   5662277  10130038   10648174    5690180   10643782     0.141844      12647
