alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_BA  bucket  NY   146657    231496        15    600561    817628     852843     695858     851944     0.030858       2570
WC_BA  bucket  NY   146657    231496        30    600561    817628     888059     675983     888059     0.031522       2685
WC_BA  bucket  NY   146657    231496        45    600561    817628     923275     619726     921137     0.030106       2893
WC_BA  bucket  NY   146657    231496        60    600561    817628     958491     608223     958298     0.029161       3142
WC_BA  bucket  NY   146657    231496        75    600561    817628     993707     604724     993229     0.031983       3395
WC_BA  bucket  NY   146657    231496        90    600561    817628    1028922     602626    1026436     0.031879       3208
WC_BA  bucket  NY    21679    250728        15    318884    486019     494989     329415     494592     0.008022       1688
WC_BA  bucket  NY    21679    250728        30    318884    486019     503960     322230     501387     0.008659       1702
WC_BA  bucket  NY    21679    250728        45    318884    486019     512931     322230     501387     0.011732       1772
WC_BA  bucket  NY    21679    250728        60    318884    486019     521902     319933     521526     0.011746       1828
WC_BA  bucket  NY    21679    250728        75    318884    486019     530873     319059     522349     0.010319       1887
WC_BA  bucket  NY    21679    250728        90    318884    486019     539844     319059     522349     0.009467       1958
WC_BA  bucket  NY   188270    172012        15    442551    686958     719728     462344     719491     0.010659       1956
WC_BA  bucket  NY   188270    172012        30    442551    686958     752499     455713     752020     0.014208       2212
WC_BA  bucket  NY   188270    172012        45    442551    686958     785270     448648     783977     0.017243       2401
WC_BA  bucket  NY   188270    172012        60    442551    686958     818041     446703     816058     0.014441       2652
WC_BA  bucket  NY   188270    172012        75    442551    686958     850812     444911     850470     0.015232       2836
WC_BA  bucket  NY   188270    172012        90    442551    686958     883582     443973     874593     0.019888       3083
WC_BA  bucket  NY   133803     56687        15    194655    303441     321919     199567     320657     0.002843       1719
WC_BA  bucket  NY   133803     56687        30    194655    303441     340397     198854     338355     0.003975       1857
WC_BA  bucket  NY   133803     56687        45    194655    303441     358875     198693     358318     0.004740       2000
WC_BA  bucket  NY   133803     56687        60    194655    303441     377353     196345     376423     0.003403       2126
WC_BA  bucket  NY   133803     56687        75    194655    303441     395832     195730     382989     0.005934       2266
WC_BA  bucket  NY   133803     56687        90    194655    303441     414310     194917     410628     0.004562       2404
